track_id,track_start_datetime,track_end_datetime,track_length_images,n_detection_rows,representative_image_path,representative_crop_status,binary_class,order_name,regional_species_rank_1_name,global_family_rank_1_name,global_genus_rank_1_name,global_species_rank_1_name,mean_total_cost,track_duration_minutes,is_single_image_track
Track_003960,24/09/2025 04:17,24/09/2025 04:17,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250923T211727.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003961,24/09/2025 04:19,24/09/2025 04:19,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250923T211928.jpg,crop_2,moth,Diptera Nematocera,Ephestiodes infimella,Erebidae,Manulea,Manulea complana,2.085041748488166,0,TRUE
Track_003962,24/09/2025 04:21,24/09/2025 04:21,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250923T212129.jpg,crop_1,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003963,24/09/2025 04:23,24/09/2025 04:23,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250923T212330.jpg,crop_1,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003964,24/09/2025 04:25,24/09/2025 04:25,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250923T212531.jpg,crop_1,nonmoth,Lepidoptera Micros,Cryptothelea gloverii,Noctuidae,Manulea,Manulea complana,,0,TRUE
Track_003965,24/09/2025 04:25,24/09/2025 04:25,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250923T212531.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003966,24/09/2025 04:27,24/09/2025 04:27,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250923T212732.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003967,24/09/2025 04:29,24/09/2025 04:29,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250923T212933.jpg,crop_1,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003968,24/09/2025 04:31,24/09/2025 04:31,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250923T213134.jpg,crop_1,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003969,25/09/2025 19:20,25/09/2025 19:20,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T122015.jpg,crop_1,nonmoth,Lepidoptera Micros,Cryptothelea gloverii,Erebidae,Arctornis,Arctornis l-nigrum,,0,TRUE
Track_003970,25/09/2025 19:50,25/09/2025 19:50,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T125030.jpg,crop_1,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003971,25/09/2025 19:56,25/09/2025 19:56,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T125633.jpg,crop_1,nonmoth,Lepidoptera Micros,Cryptothelea gloverii,Incurvariidae,Incurvaria,Incurvaria luzella,,0,TRUE
Track_003972,25/09/2025 20:00,25/09/2025 20:00,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T130035.jpg,crop_1,nonmoth,Lepidoptera Micros,Galleria mellonella,Alucitidae,Alucita,Alucita hexadactyla,,0,TRUE
Track_003973,25/09/2025 20:04,25/09/2025 20:04,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T130437.jpg,crop_1,nonmoth,Lepidoptera Macros,Stenoptilodes taprobanes,Argyresthiidae,Argyresthia,Argyresthia spinosella,,0,TRUE
Track_003974,25/09/2025 20:22,25/09/2025 20:22,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T132246.jpg,crop_1,nonmoth,Lepidoptera Macros,Sphenarches anisodactylus,Tortricidae,Agonopterix,Agonopterix scopariella,,0,TRUE
Track_003975,25/09/2025 20:26,25/09/2025 20:26,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T132648.jpg,crop_1,moth,Lepidoptera Micros,Phereoeca uterella,Tortricidae,Eulia,Eulia ministrana,,0,TRUE
Track_003976,25/09/2025 20:26,25/09/2025 20:26,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T132648.jpg,crop_3,nonmoth,Lepidoptera Macros,Exelastis pumilio,Noctuidae,Nudaria,Nudaria mundana,,0,TRUE
Track_003977,25/09/2025 20:28,25/09/2025 20:30,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T132849.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Depressariidae,Agonopterix,Agonopterix ciliella,1.3336713568084893,2.0166666666666666,FALSE
Track_003978,25/09/2025 20:32,25/09/2025 20:32,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T133251.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.5194087471466753,0,TRUE
Track_003979,25/09/2025 20:34,25/09/2025 20:34,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T133452.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.5922706827876074,0,TRUE
Track_003980,25/09/2025 20:36,25/09/2025 20:36,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T133653.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.0924382406280286,0,TRUE
Track_003981,25/09/2025 20:44,25/09/2025 20:46,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T134457.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Sesiidae,Synanthedon,Synanthedon myopaeformis,0.9217039235613432,2.0166666666666666,FALSE
Track_003982,25/09/2025 20:48,25/09/2025 20:48,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T134859.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Geometridae,Epinotia,Maculinea nausithous,1.3938392276313791,0,TRUE
Track_003983,25/09/2025 20:51,25/09/2025 20:51,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T135100.jpg,crop_1,moth,Lepidoptera Macros,Trilocha varians,Gelechiidae,Gelechia,Gelechia muscosella,2.699603230743388,0,TRUE
Track_003984,25/09/2025 20:53,25/09/2025 20:53,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T135301.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Tortricidae,Tyria,Tyria jacobaeae,2.5484984171098657,0,TRUE
Track_003985,25/09/2025 20:55,25/09/2025 20:55,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T135502.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Geometridae,Timandra,Timandra comae,1.2710646753624557,0,TRUE
Track_003986,25/09/2025 20:57,25/09/2025 20:57,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T135703.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Oecophoridae,Endrosis,Endrosis sarcitrella,1.920872769125073,0,TRUE
Track_003987,25/09/2025 20:59,25/09/2025 20:59,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T135904.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Geometridae,Timandra,Timandra comae,2.478429266684516,0,TRUE
Track_003988,25/09/2025 21:01,25/09/2025 21:01,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T140105.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Geometridae,Synanthedon,Synanthedon myopaeformis,1.3401693805959107,0,TRUE
Track_003989,25/09/2025 21:03,25/09/2025 21:05,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T140306.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Geometridae,Thetidia,Thetidia smaragdaria,0.9690356760737936,2.0166666666666666,FALSE
Track_003990,25/09/2025 21:03,25/09/2025 21:03,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T140306.jpg,crop_3,moth,Lepidoptera Macros,Trilocha varians,Noctuidae,Hecatera,Hecatera dysodea,2.388668497294216,0,TRUE
Track_003991,25/09/2025 21:07,25/09/2025 21:11,3,3,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T140708.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra nessus,Lycaenidae,Maculinea,Maculinea nausithous,1.1266204868468666,4.033333333333333,FALSE
Track_003992,25/09/2025 21:13,25/09/2025 21:13,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T141311.jpg,crop_1,nonmoth,Lepidoptera Macros,Lyssa zampa,Geometridae,Xanthorhoe,Xanthorhoe ferrugata,1.4521345429738102,0,TRUE
Track_003993,25/09/2025 21:15,25/09/2025 21:15,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T141512.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Depressariidae,Agonopterix,Agonopterix ciliella,1.0259922363549376,0,TRUE
Track_003994,25/09/2025 21:17,25/09/2025 21:17,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T141713.jpg,crop_1,nonmoth,Lepidoptera Macros,Macroglossum corythus,Nymphalidae,Erebia,Erebia meolans,2.075748132801792,0,TRUE
Track_003995,25/09/2025 21:19,25/09/2025 21:25,4,4,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T141914.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Lycaenidae,Maculinea,Maculinea nausithous,0.8914849454576135,6.05,FALSE
Track_003996,25/09/2025 21:27,25/09/2025 21:27,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T142718.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion rosetta,Geometridae,Synanthedon,Synanthedon myopaeformis,1.691559890476812,0,TRUE
Track_003997,25/09/2025 21:33,25/09/2025 21:35,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T143321.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Sesiidae,Synanthedon,Synanthedon myopaeformis,0.5368527818064825,2.0166666666666666,FALSE
Track_003998,25/09/2025 21:39,25/09/2025 21:39,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T143924.jpg,crop_1,nonmoth,Lepidoptera Macros,Hyposidra talaca,Noctuidae,Anthocharis,Anthocharis cardamines,,0,TRUE
Track_003999,25/09/2025 21:41,25/09/2025 21:41,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T144125.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Geometridae,Epinotia,Agonopterix ciliella,1.754451350517785,0,TRUE
Track_004000,25/09/2025 21:43,25/09/2025 21:43,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T144326.jpg,crop_1,nonmoth,Lepidoptera Macros,Hyposidra talaca,Tortricidae,Epinotia,Epinotia signatana,1.0786177480448955,0,TRUE
Track_004001,25/09/2025 21:43,25/09/2025 21:43,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T144326.jpg,crop_2,moth,Lepidoptera Macros,Trilocha varians,Pyralidae,Aglossa,Aglossa caprealis,2.4732852629509723,0,TRUE
Track_004002,25/09/2025 21:45,25/09/2025 21:45,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T144527.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.3018091299766874,0,TRUE
Track_004003,25/09/2025 21:51,25/09/2025 21:53,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T145130.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Sesiidae,Synanthedon,Synanthedon myopaeformis,0.6375375618778361,2.0166666666666666,FALSE
Track_004004,25/09/2025 21:55,25/09/2025 21:59,3,3,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T145532.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Pterophoridae,Amblyptilia,Amblyptilia acanthadactyla,0.8461052483121284,4.033333333333333,FALSE
Track_004005,25/09/2025 22:01,25/09/2025 22:05,3,3,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T150135.jpg,crop_1,nonmoth,Lepidoptera Macros,Hyposidra talaca,Geometridae,Synanthedon,Synanthedon myopaeformis,0.7510402030206279,4.033333333333333,FALSE
Track_004006,25/09/2025 22:07,25/09/2025 22:11,3,3,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T150738.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Tortricidae,Epinotia,Maculinea nausithous,0.962015288,4.033333333333333,FALSE
Track_004007,25/09/2025 22:11,25/09/2025 22:11,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T151140.jpg,crop_2,moth,Lepidoptera Micros,Plodia interpunctella,Pyralidae,Plodia,Plodia interpunctella,3.0757478951303643,0,TRUE
Track_004008,25/09/2025 22:13,25/09/2025 22:13,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T151341.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Geometridae,Synanthedon,Synanthedon myopaeformis,1.5313132660820463,0,TRUE
Track_004009,25/09/2025 22:15,25/09/2025 22:15,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T151542.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Tortricidae,Epiblema,Epiblema aquana,2.5974894520468723,0,TRUE
Track_004010,25/09/2025 22:17,25/09/2025 22:19,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T151743.jpg,crop_1,nonmoth,Lepidoptera Macros,Exelastis pumilio,Geometridae,Thetidia,Thetidia smaragdaria,1.5488596857003878,2.0166666666666666,FALSE
Track_004011,25/09/2025 22:21,25/09/2025 22:21,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T152145.jpg,crop_1,nonmoth,Lepidoptera Macros,Daphnis nerii,Geometridae,Thetidia,Thetidia smaragdaria,1.103396507625835,0,TRUE
Track_004012,25/09/2025 22:23,25/09/2025 22:23,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T152346.jpg,crop_1,nonmoth,Lepidoptera Macros,Exelastis pumilio,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.037687931436698,0,TRUE
Track_004013,25/09/2025 22:23,25/09/2025 22:23,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T152346.jpg,crop_2,nonmoth,Lepidoptera Micros,Phereoeca uterella,Pyralidae,Plodia,Plodia interpunctella,3.109806433434512,0,TRUE
Track_004014,25/09/2025 22:23,25/09/2025 22:23,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T152346.jpg,crop_3,moth,Lepidoptera Macros,Hyposidra talaca,Geometridae,Manulea,Manulea complana,2.545981297367226,0,TRUE
Track_004015,25/09/2025 22:27,25/09/2025 22:27,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T152748.jpg,crop_1,nonmoth,Lepidoptera Macros,Attacus atlas,Geometridae,Triodia,Triodia sylvina,,0,TRUE
Track_004016,25/09/2025 22:29,25/09/2025 22:29,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T152949.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Geometridae,Epinotia,Antheraea yamamai,1.1386611745058215,0,TRUE
Track_004017,25/09/2025 22:31,25/09/2025 22:31,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T153150.jpg,crop_1,nonmoth,Lepidoptera Macros,Sphenarches anisodactylus,Tortricidae,Epinotia,Synanthedon myopaeformis,1.2288054837581095,0,TRUE
Track_004018,25/09/2025 22:35,25/09/2025 22:35,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T153552.jpg,crop_1,nonmoth,Lepidoptera Macros,Exelastis pumilio,Geometridae,Timandra,Timandra comae,,0,TRUE
Track_004019,25/09/2025 22:37,25/09/2025 22:39,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T153753.jpg,crop_1,nonmoth,Lepidoptera Macros,Hyposidra talaca,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.147909505538622,2.0166666666666666,FALSE
Track_004020,25/09/2025 22:41,25/09/2025 22:41,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T154155.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Hepialidae,Triodia,Triodia sylvina,1.3042229765801818,0,TRUE
Track_004021,25/09/2025 22:43,25/09/2025 22:47,3,3,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T154356.jpg,crop_1,nonmoth,Lepidoptera Macros,Daphnis nerii,Sesiidae,Synanthedon,Synanthedon myopaeformis,0.8420136433555453,4.033333333333333,FALSE
Track_004022,25/09/2025 22:49,25/09/2025 22:49,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T154959.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Geometridae,Timandra,Timandra comae,1.1405865643737578,0,TRUE
Track_004023,25/09/2025 22:52,25/09/2025 22:52,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T155200.jpg,crop_1,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_004024,25/09/2025 22:52,25/09/2025 22:54,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T155200.jpg,crop_2,nonmoth,Lepidoptera Macros,Hippotion rosetta,Depressariidae,Agonopterix,Agonopterix ciliella,0.9339840377281508,2.0166666666666666,FALSE
Track_004025,25/09/2025 22:54,25/09/2025 22:54,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T155401.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_004026,25/09/2025 22:58,25/09/2025 22:58,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T155803.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Geometridae,Epinotia,Timandra comae,,0,TRUE
Track_004027,25/09/2025 23:02,25/09/2025 23:02,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T160205.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Noctuidae,Conistra,Conistra rubiginosa,,0,TRUE
Track_004028,25/09/2025 23:04,25/09/2025 23:08,3,3,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T160406.jpg,crop_1,nonmoth,Lepidoptera Macros,Hyposidra talaca,Geometridae,Synanthedon,Synanthedon myopaeformis,1.170632153242008,4.033333333333333,FALSE
Track_004029,25/09/2025 23:10,25/09/2025 23:10,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T161009.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.0870191172012464,0,TRUE
Track_004030,25/09/2025 23:14,25/09/2025 23:14,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T161411.jpg,crop_1,nonmoth,Lepidoptera Macros,Daphnis nerii,Crambidae,Anania,Anania hortulata,,0,TRUE
Track_004031,25/09/2025 23:16,25/09/2025 23:16,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T161612.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion rosetta,Depressariidae,Agonopterix,Agonopterix ciliella,1.591298426204687,0,TRUE
Track_004032,25/09/2025 23:18,25/09/2025 23:18,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T161813.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.3144451418653147,0,TRUE
Track_004033,25/09/2025 23:18,25/09/2025 23:18,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T161813.jpg,crop_2,moth,Lepidoptera Macros,Hyposidra talaca,Pieridae,Gonepteryx,Gonepteryx rhamni,2.405592997659487,0,TRUE
Track_004034,25/09/2025 23:20,25/09/2025 23:20,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T162014.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Lycaenidae,Maculinea,Maculinea nausithous,1.2218728831733272,0,TRUE
Track_004035,25/09/2025 23:24,25/09/2025 23:24,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T162416.jpg,crop_1,nonmoth,Lepidoptera Macros,Hyposidra talaca,Geometridae,Idaea,Idaea rusticata,,0,TRUE
Track_004036,25/09/2025 23:26,25/09/2025 23:26,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T162617.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Geometridae,Malacosoma,Thetidia smaragdaria,1.602294658906486,0,TRUE
Track_004037,25/09/2025 23:28,25/09/2025 23:28,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T162818.jpg,crop_1,nonmoth,Lepidoptera Macros,Exelastis pumilio,Geometridae,Thetidia,Thetidia smaragdaria,1.5358838872219442,0,TRUE
Track_004038,25/09/2025 23:30,25/09/2025 23:30,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T163019.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Noctuidae,Synanthedon,Synanthedon myopaeformis,1.6090177934494665,0,TRUE
Track_004039,25/09/2025 23:34,25/09/2025 23:34,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T163421.jpg,crop_2,nonmoth,Lepidoptera Macros,Hyposidra talaca,Lycaenidae,Maculinea,Maculinea nausithous,,0,TRUE
Track_004040,25/09/2025 23:36,25/09/2025 23:40,3,3,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T163622.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Geometridae,Idaea,Idaea pallidata,0.8959651191100836,4.033333333333333,FALSE
Track_004041,25/09/2025 23:44,25/09/2025 23:44,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T164426.jpg,crop_1,nonmoth,Lepidoptera Macros,Exelastis pumilio,Pyralidae,Plodia,Plodia interpunctella,,0,TRUE
Track_004042,25/09/2025 23:46,25/09/2025 23:46,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T164627.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Tortricidae,Notocelia,Notocelia rosaecolana,1.1691465401341528,0,TRUE
Track_004043,25/09/2025 23:48,25/09/2025 23:48,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T164828.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Geometridae,Thetidia,Thetidia smaragdaria,1.913225168569336,0,TRUE
Track_004044,25/09/2025 23:50,25/09/2025 23:50,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T165029.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Geometridae,Maculinea,Maculinea nausithous,1.5762434636959677,0,TRUE
Track_004045,25/09/2025 23:52,25/09/2025 23:52,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T165230.jpg,crop_1,nonmoth,Lepidoptera Macros,Exelastis pumilio,Geometridae,Thetidia,Thetidia smaragdaria,1.3350310351910857,0,TRUE
Track_004046,25/09/2025 23:54,25/09/2025 23:54,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T165431.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.0875328365667734,0,TRUE
Track_004047,26/09/2025 00:06,26/09/2025 00:06,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T170637.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Noctuidae,Brachylomia,Brachylomia viminalis,,0,TRUE
Track_004048,26/09/2025 00:10,26/09/2025 00:10,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250925T171039.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Noctuidae,Conistra,Conistra rubiginosa,,0,TRUE
